start_time,app_time,flip,flip_value,energy_uj_dram,app_state,num_read
1659001102879293691,14058524667,0,0,39330831441,262147,65000
1659001102940355112,14119586088,0,0,39330865377,262147,65000
1659001103001416614,14180647590,0,0,39330899251,262147,65000
1659001103062478054,14241709030,0,0,39330933187,262147,65000
1659001103123539475,14302770451,1,549755813888,39330967122,262147,65000
1659001103184600949,14363831925,0,0,39331000996,262147,65000
1659001103245662399,14424893375,0,0,39331034871,262147,65000
1659001103306723915,14485954891,0,0,39331068806,262147,65000
1659001103367785287,14547016263,0,0,39331103291,262147,65000
1659001103428846813,14608077789,0,0,39331137166,262147,65000
1659001103489908215,14669139191,0,0,39331171040,262147,65000
1659001103550969695,14730200671,0,0,39331204975,262147,65000
1659001103612031177,14791262153,0,0,39331238911,262147,65000
1659001103673092601,14852323577,0,0,39331272785,262147,65000
1659001103734154016,14913384992,0,0,39331306721,262147,65000
1659001103795215453,14974446429,0,0,39331340595,262147,65000
1659001103856276973,15035507949,0,0,39331374470,262147,65000
1659001103917338409,15096569385,0,0,39331408405,262147,65000
1659001103978399799,15157630775,0,0,39331442280,262147,65000
1659001104039461274,15218692250,0,0,39331476154,262147,65000
1659001104100522703,15279753679,1,549755813888,39331509967,262147,65000
1659001104161584159,15340815135,0,0,39331543903,327684,65000
1659001104222645675,15401876651,1,549755813888,39331577838,327684,65000
1659001104283707105,15462938081,1,549755813888,39331611774,327684,65000
1659001104344768550,15523999526,0,0,39331645709,327684,65000
1659001104405830020,15585060996,0,0,39331680194,327684,65000
1659001104466891414,15646122390,0,0,39331714129,327684,65000
1659001104527952907,15707183883,1,549755813888,39331748065,327684,65000
1659001104589014327,15768245303,0,0,39331782061,327684,65000
1659001104650075810,15829306786,0,0,39331815997,327684,65000
1659001104711137263,15890368239,1,549755813888,39331849932,327684,65000
1659001104772198703,15951429679,0,0,39331883929,327684,65000
1659001104833260183,16012491159,0,0,39331917864,327684,65000
1659001104894321587,16073552563,0,0,39331951800,327684,65000
1659001104955383128,16134614104,0,0,39331985735,327684,65000
1659001105016444534,16195675510,0,0,39332019671,327684,65000
1659001105077505967,16256736943,0,0,39332053606,327684,65000
1659001105138567432,16317798408,0,0,39332087542,327684,65000
1659001105199628863,16378859839,0,0,39332121477,327684,65000
1659001105260690470,16439921446,0,0,39332155351,327684,65000
1659001105321751817,16500982793,1,549755813888,39332189287,327684,65000
1659001105382813200,16562044176,0,0,39332223161,327684,65000
1659001105443874680,16623105656,0,0,39332257158,327684,65000
1659001105504936154,16684167130,1,549755813888,39332291643,327684,65000
1659001105565997589,16745228565,0,0,39332325639,327684,65000
1659001105627073351,16806304327,0,0,39332359575,327684,65000
1659001105688120503,16867351479,0,0,39332393449,327684,65000
1659001105749181987,16928412963,0,0,39332427384,327684,65000
1659001105810243444,16989474420,0,0,39332461381,327684,65000
1659001105871304904,17050535880,0,0,39332495316,327684,65000
1659001105932366277,17111597253,1,549755813888,39332529252,327684,65000
1659001105993427758,17172658734,0,0,39332563187,327684,65000
1659001106054489261,17233720237,0,0,39332597123,327684,65000
1659001106115550659,17294781635,1,549755813888,39332630997,327684,65000
1659001106176612087,17355843063,0,0,39332664933,327684,65000
1659001106237673580,17416904556,0,0,39332698868,327684,65000
