start_time,app_time,flip,flip_value,energy_uj_dram,app_state,num_read
1660050304585291275,15653119243,1,2147483648,42316310859,3735928559,65000
1660050304646408289,15714236257,1,2147483648,42316342292,3735928559,65000
1660050304707525218,15775353186,0,0,42316373786,3735928559,65000
1660050304768642279,15836470247,0,0,42316405829,3735928559,65000
1660050304829759192,15897587160,1,2147483648,42316437262,3735928559,65000
1660050304890876203,15958704171,0,0,42316468695,3735928559,65000
1660050304951993145,16019821113,1,2147483648,42316500189,3735928559,65000
1660050305013110181,16080938149,1,2147483648,42316531623,3735928559,65000
1660050305074227126,16142055094,0,0,42316563117,3735928559,65000
1660050305135344165,16203172133,1,2147483648,42316594550,3735928559,65000
1660050305196461095,16264289063,1,2147483648,42316625983,3735928559,65000
1660050305257578047,16325406015,1,2147483648,42316657477,3735928559,65000
1660050305318695080,16386523048,1,2147483648,42316689520,3735928559,65000
1660050305379812066,16447640034,0,0,42316720953,3735928559,65000
1660050305440929022,16508756990,0,0,42316752447,3735928559,65000
1660050305502045963,16569873931,1,2147483648,42316783880,3735928559,65000
1660050305563162957,16630990925,0,0,42316815313,3735928559,65000
1660050305624279960,16692107928,0,0,42316846807,3735928559,65000
1660050305685396952,16753224920,1,2147483648,42316878240,3735928559,65000
1660050305746513952,16814341920,1,2147483648,42316909734,3735928559,65000
1660050305807630903,16875458871,0,0,42316941717,3735928559,65000
1660050305868747871,16936575839,1,2147483648,42316973211,3735928559,65000
1660050305929864876,16997692844,0,0,42317004644,3735928559,65000
1660050305990981834,17058809802,0,0,42317036077,3735928559,65000
1660050306052098789,17119926757,1,2147483648,42317067571,3735928559,65000
1660050306113215811,17181043779,1,2147483648,42317099065,3735928559,65000
1660050306174332959,17242160927,1,2147483648,42317130559,3735928559,65000
1660050306235449770,17303277738,1,2147483648,42317161992,3735928559,65000
1660050306296566755,17364394723,0,0,42317193425,3735928559,65000
1660050306357683680,17425511648,0,0,42317225407,3735928559,65000
1660050306418800678,17486628646,1,2147483648,42317256901,3735928559,65000
1660050306479917651,17547745619,1,2147483648,42317288334,3735928559,65000
1660050306541034675,17608862643,0,0,42317319829,3735928559,65000
1660050306602152023,17669979991,0,0,42317351262,3735928559,65000
1660050306663268654,17731096622,1,2147483648,42317382756,3735928559,65000
1660050306724385642,17792213610,0,0,42317414189,3735928559,65000
1660050306785502589,17853330557,0,0,42317445622,3735928559,65000
1660050306846619558,17914447526,0,0,42317477970,3735928559,65000
