base_index,flip_index,start_time,end_time,flip,flip_value
459953,459961,1644175011890140435,1644175011918206777,0,18446744073709551615
459953,459961,1644175011918254293,1644175011946341839,1,18446742974197923839
459953,459961,1644175011946377544,1644175011974468449,0,18446744073709551615
459953,459961,1644175011974503609,1644175012002563419,0,18446744073709551615
459953,459961,1644175012002598273,1644175012030676342,0,18446744073709551615
459953,459961,1644175012030711984,1644175012059056481,0,18446744073709551615
459953,459961,1644175012059094115,1644175012087252216,0,18446744073709551615
459953,459961,1644175012087292119,1644175012115337466,0,18446744073709551615
459953,459961,1644175012115373256,1644175012143714533,0,18446744073709551615
459953,459961,1644175012143749702,1644175012171938958,0,18446744073709551615
459953,459961,1644175012171974097,1644175012200025004,0,18446744073709551615
459953,459961,1644175012200059049,1644175012228204827,0,18446744073709551615
459953,459961,1644175012228240660,1644175012256388781,0,18446744073709551615
459953,459961,1644175012256423099,1644175012284541494,1,18446742974197923839
459953,459961,1644175012284696913,1644175012313004152,1,18446742974197923839
459953,459961,1644175012313045249,1644175012341122829,1,18446742974197923839
459953,459961,1644175012341163931,1644175012369520932,0,18446744073709551615
459953,459961,1644175012369557801,1644175012397702893,0,18446744073709551615
459953,459961,1644175012397737336,1644175012425865987,0,18446744073709551615
459953,459961,1644175012425902537,1644175012453960784,0,18446744073709551615
459953,459961,1644175012453995239,1644175012482049286,0,18446744073709551615
459953,459961,1644175012482084375,1644175012510142807,0,18446744073709551615
459953,459961,1644175012510177562,1644175012538240870,0,18446744073709551615
459953,459961,1644175012538276012,1644175012566330014,0,18446744073709551615
459953,459961,1644175012566364903,1644175012594422697,0,18446744073709551615
459953,459961,1644175012594458220,1644175012622609539,0,18446744073709551615
459953,459961,1644175012622645363,1644175012650695933,1,18446742974197923839
459953,459961,1644175012650886244,1644175012678981225,1,18446742974197923839
459953,459961,1644175012679022092,1644175012707071473,0,18446744073709551615
459953,459961,1644175012707109847,1644175012735176258,1,18446742974197923839
459953,459961,1644175012735214386,1644175012763400336,0,18446744073709551615
459953,459961,1644175012763435297,1644175012791597248,0,18446744073709551615
459953,459961,1644175012791633846,1644175012819868237,0,18446744073709551615
459953,459961,1644175012819904568,1644175012847984963,0,18446744073709551615
459953,459961,1644175012848021293,1644175012876091909,0,18446744073709551615
459953,459961,1644175012876128022,1644175012904189387,0,18446744073709551615
459953,459961,1644175012904223580,1644175012932280517,0,18446744073709551615
459953,459961,1644175012932316469,1644175012960375973,0,18446744073709551615
459953,459961,1644175012960410285,1644175012988504942,0,18446744073709551615
459953,459961,1644175012988540591,1644175013016668362,0,18446744073709551615
459953,459961,1644175013016702775,1644175013044927947,1,18446742974197923839
459953,459961,1644175013045063574,1644175013073113445,1,18446742974197923839
459953,459961,1644175013073155176,1644175013101236462,1,18446742974197923839
459953,459961,1644175013101273770,1644175013129917364,0,18446744073709551615
459953,459961,1644175013129958576,1644175013158020050,0,18446744073709551615
459953,459961,1644175013158057591,1644175013186123609,0,18446744073709551615
459953,459961,1644175013186163065,1644175013214210490,0,18446744073709551615
459953,459961,1644175013214245770,1644175013242302614,0,18446744073709551615
459953,459961,1644175013242339015,1644175013270478720,0,18446744073709551615
459953,459961,1644175013270515245,1644175013298596799,0,18446744073709551615
459953,459961,1644175013298631565,1644175013326796782,0,18446744073709551615
459953,459961,1644175013326833592,1644175013354926956,0,18446744073709551615
459953,459961,1644175013354962483,1644175013383021811,0,18446744073709551615
459953,459961,1644175013383057202,1644175013411107065,0,18446744073709551615
459953,459961,1644175013411141009,1644175013439203351,1,18446742974197923839
459953,459961,1644175013439359209,1644175013467466864,0,18446744073709551615
459953,459961,1644175013467505766,1644175013495585601,0,18446744073709551615
459953,459961,1644175013495622939,1644175013523691774,0,18446744073709551615
459953,459961,1644175013523727608,1644175013551818309,0,18446744073709551615
459953,459961,1644175013551854245,1644175013579947495,0,18446744073709551615
459953,459961,1644175013579988747,1644175013608056271,0,18446744073709551615
459953,459961,1644175013608091100,1644175013636161892,0,18446744073709551615
459953,459961,1644175013636198153,1644175013664251588,0,18446744073709551615
459953,459961,1644175013664285889,1644175013692381182,0,18446744073709551615
459953,459961,1644175013692416957,1644175013720479341,0,18446744073709551615
459953,459961,1644175013720514372,1644175013748594558,1,18446742974197923839
459953,459961,1644175013748747946,1644175013776831513,0,18446744073709551615
459953,459961,1644175013776871288,1644175013804990046,0,18446744073709551615
459953,459961,1644175013805025964,1644175013833122020,1,18446742974197923839
459953,459961,1644175013833160998,1644175013861294982,0,18446744073709551615
459953,459961,1644175013861329809,1644175013889367602,0,18446744073709551615
459953,459961,1644175013889403263,1644175013917459891,0,18446744073709551615
459953,459961,1644175013917494011,1644175013945723566,0,18446744073709551615
459953,459961,1644175013945760184,1644175013973932934,0,18446744073709551615
459953,459961,1644175013973968576,1644175014002092757,0,18446744073709551615
459953,459961,1644175014002130623,1644175014030186846,0,18446744073709551615
459953,459961,1644175014030222395,1644175014058315965,1,18446742974197923839
459953,459961,1644175014058469046,1644175014086546684,1,18446742974197923839
459953,459961,1644175014086586915,1644175014114632057,1,18446742974197923839
459953,459961,1644175014114668300,1644175014142768754,0,18446744073709551615
459953,459961,1644175014142805943,1644175014170871690,1,18446742974197923839
459953,459961,1644175014171022116,1644175014199090395,0,18446744073709551615
459953,459961,1644175014199129694,1644175014227186669,0,18446744073709551615
459953,459961,1644175014227224168,1644175014255287731,0,18446744073709551615
459953,459961,1644175014255323437,1644175014283419930,0,18446744073709551615
459953,459961,1644175014283456059,1644175014311688275,0,18446744073709551615
459953,459961,1644175014311723177,1644175014339789737,0,18446744073709551615
459953,459961,1644175014339825367,1644175014367913622,0,18446744073709551615
459953,459961,1644175014367948855,1644175014396032505,0,18446744073709551615
459953,459961,1644175014396068617,1644175014424201427,1,18446742974197923839
459953,459961,1644175014424237975,1644175014452295941,0,18446744073709551615
459953,459961,1644175014452331327,1644175014480379113,1,18446742974197923839
459953,459961,1644175014480528202,1644175014508600565,1,18446742974197923839
459953,459961,1644175014508640172,1644175014536707208,0,18446744073709551615
459953,459961,1644175014536744707,1644175014564919900,0,18446744073709551615
459953,459961,1644175014564956332,1644175014593024242,0,18446744073709551615
459953,459961,1644175014593060098,1644175014621127098,0,18446744073709551615
459953,459961,1644175014621160848,1644175014649246751,0,18446744073709551615
459953,459961,1644175014649282251,1644175014677369694,0,18446744073709551615
459953,459961,1644175014677405686,1644175014705469653,0,18446744073709551615
459953,459961,1644175014705504966,1644175014733629445,0,18446744073709551615
459953,459961,1644175014733664661,1644175014761781795,0,18446744073709551615
459953,459961,1644175014761816931,1644175014789923133,1,18446742974197923839
459953,459961,1644175014790075481,1644175014818311449,0,18446744073709551615
459953,459961,1644175014818351520,1644175014846403468,1,18446742974197923839
459953,459961,1644175014846442902,1644175014874596736,1,18446742974197923839
459953,459961,1644175014874635331,1644175014902727420,0,18446744073709551615
459953,459961,1644175014902763847,1644175014930817940,0,18446744073709551615
459953,459961,1644175014930853741,1644175014958942157,0,18446744073709551615
459953,459961,1644175014958999235,1644175014987467891,0,18446744073709551615
459953,459961,1644175014987504970,1644175015015561052,0,18446744073709551615
459953,459961,1644175015015595788,1644175015043655068,0,18446744073709551615
459953,459961,1644175015043695367,1644175015071829217,0,18446744073709551615
459953,459961,1644175015071865913,1644175015099917487,0,18446744073709551615
459953,459961,1644175015099951576,1644175015128024979,0,18446744073709551615
459953,459961,1644175015128060431,1644175015156097475,1,18446742974197923839
459953,459961,1644175015156231318,1644175015184350964,1,18446742974197923839
459953,459961,1644175015184392476,1644175015212437117,1,18446742974197923839
459953,459961,1644175015212474588,1644175015240535114,1,18446742974197923839
459953,459961,1644175015240572237,1644175015268632374,0,18446744073709551615
459953,459961,1644175015268667946,1644175015296767307,0,18446744073709551615
459953,459961,1644175015296803120,1644175015324926621,0,18446744073709551615
459953,459961,1644175015324962134,1644175015353020367,0,18446744073709551615
459953,459961,1644175015353054434,1644175015381104310,0,18446744073709551615
459953,459961,1644175015381140003,1644175015409203106,0,18446744073709551615
459953,459961,1644175015409236954,1644175015437299601,0,18446744073709551615
459953,459961,1644175015437334635,1644175015465426366,0,18446744073709551615
459953,459961,1644175015465461346,1644175015493523633,0,18446744073709551615
459953,459961,1644175015493558758,1644175015521653438,0,18446744073709551615
459953,459961,1644175015521686638,1644175015549775406,1,18446742974197923839
459953,459961,1644175015549927301,1644175015578159383,0,18446744073709551615
459953,459961,1644175015578199466,1644175015606334834,0,18446744073709551615
459953,459961,1644175015606372336,1644175015634436839,1,18446742974197923839
459953,459961,1644175015634474180,1644175015662523907,0,18446744073709551615
459953,459961,1644175015662558766,1644175015690660430,0,18446744073709551615
459953,459961,1644175015690713539,1644175015718819253,0,18446744073709551615
459953,459961,1644175015718853964,1644175015746907962,0,18446744073709551615
459953,459961,1644175015746943279,1644175015775034262,0,18446744073709551615
459953,459961,1644175015775070579,1644175015803132270,0,18446744073709551615
459953,459961,1644175015803167676,1644175015831271531,0,18446744073709551615
459953,459961,1644175015831307670,1644175015859375408,1,18446742974197923839
459953,459961,1644175015859525398,1644175015887676827,0,18446744073709551615
459953,459961,1644175015887717059,1644175015915780905,0,18446744073709551615
459953,459961,1644175015915817982,1644175015943926541,0,18446744073709551615
459953,459961,1644175015943962874,1644175015972036396,1,18446742974197923839
459953,459961,1644175015972168501,1644175016000311579,1,18446742974197923839
459953,459961,1644175016000352301,1644175016028431233,0,18446744073709551615
459953,459961,1644175016028468585,1644175016056752876,0,18446744073709551615
459953,459961,1644175016056791134,1644175016084894574,0,18446744073709551615
459953,459961,1644175016084931965,1644175016112982194,0,18446744073709551615
459953,459961,1644175016113016448,1644175016141113911,0,18446744073709551615
459953,459961,1644175016141149924,1644175016169213632,0,18446744073709551615
459953,459961,1644175016169248546,1644175016197335012,0,18446744073709551615
459953,459961,1644175016197371388,1644175016225462880,0,18446744073709551615
459953,459961,1644175016225498264,1644175016253653158,1,18446742974197923839
459953,459961,1644175016253805944,1644175016281883153,0,18446744073709551615
459953,459961,1644175016281923796,1644175016310034101,0,18446744073709551615
459953,459961,1644175016310071645,1644175016338230340,1,18446742974197923839
459953,459961,1644175016338267812,1644175016366513785,0,18446744073709551615
459953,459961,1644175016366548656,1644175016394780916,0,18446744073709551615
459953,459961,1644175016394817672,1644175016422878686,0,18446744073709551615
459953,459961,1644175016422912478,1644175016450970737,0,18446744073709551615
459953,459961,1644175016451004887,1644175016479053583,0,18446744073709551615
459953,459961,1644175016479089490,1644175016507182318,0,18446744073709551615
459953,459961,1644175016507217034,1644175016535338914,0,18446744073709551615
459953,459961,1644175016535378902,1644175016563430945,0,18446744073709551615
459953,459961,1644175016563466547,1644175016591557205,0,18446744073709551615
459953,459961,1644175016591593251,1644175016619656883,1,18446742974197923839
459953,459961,1644175016619810328,1644175016647909637,1,18446742974197923839
459953,459961,1644175016647950679,1644175016676020110,0,18446744073709551615
459953,459961,1644175016676057485,1644175016704122712,1,18446742974197923839
459953,459961,1644175016704161179,1644175016732224681,0,18446744073709551615
459953,459961,1644175016732260360,1644175016760370798,0,18446744073709551615
459953,459961,1644175016760406849,1644175016788518995,0,18446744073709551615
459953,459961,1644175016788555307,1644175016816732814,0,18446744073709551615
459953,459961,1644175016816768484,1644175016844857189,0,18446744073709551615
459953,459961,1644175016844893759,1644175016872961363,0,18446744073709551615
459953,459961,1644175016872995025,1644175016901089073,0,18446744073709551615
459953,459961,1644175016901125046,1644175016929207009,0,18446744073709551615
459953,459961,1644175016929242442,1644175016957300470,1,18446742974197923839
459953,459961,1644175016957435501,1644175016985599787,1,18446742974197923839
459953,459961,1644175016985640630,1644175017013693016,1,18446742974197923839
459953,459961,1644175017013731849,1644175017041794211,0,18446744073709551615
459953,459961,1644175017041830965,1644175017069947023,0,18446744073709551615
459953,459961,1644175017069981727,1644175017098027685,0,18446744073709551615
459953,459961,1644175017098074031,1644175017126163778,0,18446744073709551615
459953,459961,1644175017126199377,1644175017154261102,0,18446744073709551615
459953,459961,1644175017154295445,1644175017182365967,0,18446744073709551615
459953,459961,1644175017182401703,1644175017210478542,0,18446744073709551615
459953,459961,1644175017210513298,1644175017238561073,0,18446744073709551615
459953,459961,1644175017238596315,1644175017266683285,0,18446744073709551615
459953,459961,1644175017266717207,1644175017294812052,1,18446742974197923839
459953,459961,1644175017294964664,1644175017323103999,0,18446744073709551615
459953,459961,1644175017323143723,1644175017351210379,1,18446742974197923839
459953,459961,1644175017351248841,1644175017379330508,1,18446742974197923839
459953,459961,1644175017379367575,1644175017407462042,0,18446744073709551615
459953,459961,1644175017407498379,1644175017435568709,0,18446744073709551615
459953,459961,1644175017435604487,1644175017463661301,0,18446744073709551615
459953,459961,1644175017463695714,1644175017491798247,0,18446744073709551615
459953,459961,1644175017491834097,1644175017519923778,0,18446744073709551615
459953,459961,1644175017519959004,1644175017548043855,0,18446744073709551615
459953,459961,1644175017548079085,1644175017576140368,0,18446744073709551615
459953,459961,1644175017576175486,1644175017604242691,0,18446744073709551615
459953,459961,1644175017604277779,1644175017632343551,0,18446744073709551615
459953,459961,1644175017632379338,1644175017660460443,0,18446744073709551615
459953,459961,1644175017660495557,1644175017688539345,1,18446742974197923839
459953,459961,1644175017688689661,1644175017716823272,1,18446742974197923839
459953,459961,1644175017716863639,1644175017744914346,0,18446744073709551615
459953,459961,1644175017744952040,1644175017773040662,0,18446744073709551615
459953,459961,1644175017773075903,1644175017801138203,0,18446744073709551615
459953,459961,1644175017801173900,1644175017829315303,0,18446744073709551615
459953,459961,1644175017829351633,1644175017857422082,0,18446744073709551615
459953,459961,1644175017857457404,1644175017885528476,0,18446744073709551615
459953,459961,1644175017885564018,1644175017913686682,0,18446744073709551615
459953,459961,1644175017913722549,1644175017941953782,0,18446744073709551615
459953,459961,1644175017942004931,1644175017970161515,0,18446744073709551615
459953,459961,1644175017970200348,1644175017998271527,0,18446744073709551615
459953,459961,1644175017998314625,1644175018026377868,0,18446744073709551615
459953,459961,1644175018026416537,1644175018054472026,1,18446742974197923839
459953,459961,1644175018054616517,1644175018082743958,1,18446742974197923839
459953,459961,1644175018082785111,1644175018110857037,1,18446742974197923839
459953,459961,1644175018110893222,1644175018138989454,0,18446744073709551615
459953,459961,1644175018139027469,1644175018167083655,0,18446744073709551615
459953,459961,1644175018167118004,1644175018195201777,0,18446744073709551615
459953,459961,1644175018195237769,1644175018223359045,0,18446744073709551615
459953,459961,1644175018223395000,1644175018251461292,0,18446744073709551615
459953,459961,1644175018251497753,1644175018279584509,0,18446744073709551615
459953,459961,1644175018279620468,1644175018307740797,0,18446744073709551615
459953,459961,1644175018307775186,1644175018335901838,0,18446744073709551615
459953,459961,1644175018335938089,1644175018363984692,1,18446742974197923839
459953,459961,1644175018364143023,1644175018392224137,0,18446744073709551615
459953,459961,1644175018392264615,1644175018420319119,0,18446744073709551615
459953,459961,1644175018420355082,1644175018448475367,1,18446742974197923839
459953,459961,1644175018448514448,1644175018476626531,1,18446742974197923839
459953,459961,1644175018476777717,1644175018504834218,0,18446744073709551615
459953,459961,1644175018504873507,1644175018533005456,0,18446744073709551615
459953,459961,1644175018533043995,1644175018561119282,0,18446744073709551615
459953,459961,1644175018561154279,1644175018589217540,0,18446744073709551615
459953,459961,1644175018589252769,1644175018617309007,0,18446744073709551615
459953,459961,1644175018617343316,1644175018645390848,0,18446744073709551615
459953,459961,1644175018645427195,1644175018673488240,0,18446744073709551615
459953,459961,1644175018673522541,1644175018701587132,0,18446744073709551615
459953,459961,1644175018701623309,1644175018729708186,1,18446742974197923839
459953,459961,1644175018729745517,1644175018757812084,1,18446742974197923839
459953,459961,1644175018757962179,1644175018786108347,1,18446742974197923839
459953,459961,1644175018786149702,1644175018814241510,1,18446742974197923839
459953,459961,1644175018814279737,1644175018842400850,0,18446744073709551615
459953,459961,1644175018842439689,1644175018870531179,0,18446744073709551615
459953,459961,1644175018870566684,1644175018898634352,0,18446744073709551615
459953,459961,1644175018898670639,1644175018926743436,0,18446744073709551615
459953,459961,1644175018926778961,1644175018955227887,0,18446744073709551615
459953,459961,1644175018955264739,1644175018983363076,0,18446744073709551615
459953,459961,1644175018983399184,1644175019011441525,0,18446744073709551615
459953,459961,1644175019011475310,1644175019039572551,0,18446744073709551615
459953,459961,1644175019039609159,1644175019067671409,0,18446744073709551615
459953,459961,1644175019067706820,1644175019095761585,1,18446742974197923839
459953,459961,1644175019095916457,1644175019123993684,1,18446742974197923839
459953,459961,1644175019124033555,1644175019152129390,1,18446742974197923839
459953,459961,1644175019152169351,1644175019180251128,1,18446742974197923839
459953,459961,1644175019180288002,1644175019208347062,1,18446742974197923839
459953,459961,1644175019208499516,1644175019236585224,0,18446744073709551615
459953,459961,1644175019236625166,1644175019264685846,0,18446744073709551615
459953,459961,1644175019264722977,1644175019292836211,0,18446744073709551615
459953,459961,1644175019292872339,1644175019320907867,0,18446744073709551615
459953,459961,1644175019320942452,1644175019349037389,0,18446744073709551615
459953,459961,1644175019349073664,1644175019377152066,0,18446744073709551615
459953,459961,1644175019377187529,1644175019405243852,0,18446744073709551615
459953,459961,1644175019405277721,1644175019433436531,0,18446744073709551615
459953,459961,1644175019433471988,1644175019461773223,1,18446742974197923839
459953,459961,1644175019461809771,1644175019489936132,1,18446742974197923839
459953,459961,1644175019490093256,1644175019518255202,1,18446742974197923839
459953,459961,1644175019518294587,1644175019546541160,1,18446742974197923839
459953,459961,1644175019546580055,1644175019574787788,0,18446744073709551615
459953,459961,1644175019574823797,1644175019602889829,0,18446744073709551615
459953,459961,1644175019602926484,1644175019631080444,0,18446744073709551615
459953,459961,1644175019631116685,1644175019659263909,0,18446744073709551615
459953,459961,1644175019659316053,1644175019687384107,0,18446744073709551615
459953,459961,1644175019687419678,1644175019715477148,0,18446744073709551615
459953,459961,1644175019715511449,1644175019743622288,0,18446744073709551615
459953,459961,1644175019743658942,1644175019771723239,0,18446744073709551615
459953,459961,1644175019771757628,1644175019799821709,0,18446744073709551615
459953,459961,1644175019799856743,1644175019827945831,1,18446742974197923839
459953,459961,1644175019828096371,1644175019856293213,0,18446744073709551615
459953,459961,1644175019856333420,1644175019884430866,1,18446742974197923839
459953,459961,1644175019884469786,1644175019912524672,0,18446744073709551615
459953,459961,1644175019912559675,1644175019940665514,0,18446744073709551615
459953,459961,1644175019940702257,1644175019969090319,0,18446744073709551615
459953,459961,1644175019969126926,1644175019998287577,0,18446744073709551615
459953,459961,1644175019998353618,1644175020027486479,0,18446744073709551615
459953,459961,1644175020027538843,1644175020056041516,0,18446744073709551615
459953,459961,1644175020056085804,1644175020084243207,0,18446744073709551615
459953,459961,1644175020084283799,1644175020112374832,0,18446744073709551615
459953,459961,1644175020112413834,1644175020140545294,0,18446744073709551615
459953,459961,1644175020140582007,1644175020168673292,0,18446744073709551615
459953,459961,1644175020168709566,1644175020196760729,0,18446744073709551615
459953,459961,1644175020196797040,1644175020224903216,0,18446744073709551615
459953,459961,1644175020224938291,1644175020253001924,0,18446744073709551615
459953,459961,1644175020253037636,1644175020281097408,1,18446742974197923839
459953,459961,1644175020281262617,1644175020309382508,0,18446744073709551615
459953,459961,1644175020309421162,1644175020337540670,1,18446742974197923839
459953,459961,1644175020337579173,1644175020365785970,0,18446744073709551615
459953,459961,1644175020365822376,1644175020393903645,0,18446744073709551615
459953,459961,1644175020393939837,1644175020422098014,0,18446744073709551615
459953,459961,1644175020422132951,1644175020450256512,0,18446744073709551615
459953,459961,1644175020450292006,1644175020478374962,0,18446744073709551615
459953,459961,1644175020478411336,1644175020506531808,0,18446744073709551615
459953,459961,1644175020506566337,1644175020534632943,0,18446744073709551615
459953,459961,1644175020534668084,1644175020562721291,0,18446744073709551615
459953,459961,1644175020562758003,1644175020590823828,0,18446744073709551615
459953,459961,1644175020590859337,1644175020618917687,0,18446744073709551615
459953,459961,1644175020618951577,1644175020647016183,0,18446744073709551615
459953,459961,1644175020647051156,1644175020675165948,1,18446742974197923839
459953,459961,1644175020675323806,1644175020703485024,1,18446742974197923839
459953,459961,1644175020703526957,1644175020731597964,0,18446744073709551615
459953,459961,1644175020731635740,1644175020759744086,0,18446744073709551615
459953,459961,1644175020759779722,1644175020787819246,0,18446744073709551615
459953,459961,1644175020787874598,1644175020815968779,0,18446744073709551615
459953,459961,1644175020816003610,1644175020844116628,0,18446744073709551615
459953,459961,1644175020844152743,1644175020872212584,0,18446744073709551615
459953,459961,1644175020872246568,1644175020900312832,0,18446744073709551615
459953,459961,1644175020900349014,1644175020928400176,0,18446744073709551615
459953,459961,1644175020928435783,1644175020956587308,1,18446742974197923839
459953,459961,1644175020956745126,1644175020984857819,1,18446742974197923839
459953,459961,1644175020984899961,1644175021012984610,0,18446744073709551615
459953,459961,1644175021013022129,1644175021041085354,0,18446744073709551615
459953,459961,1644175021041121370,1644175021069192012,0,18446744073709551615
459953,459961,1644175021069228752,1644175021097290582,0,18446744073709551615
459953,459961,1644175021097326896,1644175021125381537,0,18446744073709551615
459953,459961,1644175021125419323,1644175021153485904,0,18446744073709551615
459953,459961,1644175021153523961,1644175021181621312,0,18446744073709551615
459953,459961,1644175021181659410,1644175021209736143,0,18446744073709551615
459953,459961,1644175021209771963,1644175021237870764,0,18446744073709551615
459953,459961,1644175021237906422,1644175021265973909,0,18446744073709551615
459953,459961,1644175021266007827,1644175021294929256,0,18446744073709551615
459953,459961,1644175021294966636,1644175021323372676,1,18446742974197923839
459953,459961,1644175021323527605,1644175021351910827,0,18446744073709551615
459953,459961,1644175021351951216,1644175021380259796,1,18446742974197923839
459953,459961,1644175021380299143,1644175021408458222,0,18446744073709551615
459953,459961,1644175021408499515,1644175021436564190,1,18446742974197923839
459953,459961,1644175021436716049,1644175021465570912,0,18446744073709551615
459953,459961,1644175021465613626,1644175021493670784,0,18446744073709551615
459953,459961,1644175021493709406,1644175021521773891,0,18446744073709551615
459953,459961,1644175021521810147,1644175021549901930,0,18446744073709551615
459953,459961,1644175021549936519,1644175021577987933,0,18446744073709551615
459953,459961,1644175021578023111,1644175021606149892,0,18446744073709551615
459953,459961,1644175021606186234,1644175021634247085,0,18446744073709551615
459953,459961,1644175021634282161,1644175021662331342,0,18446744073709551615
459953,459961,1644175021662365862,1644175021690429299,0,18446744073709551615
459953,459961,1644175021690464889,1644175021718527548,0,18446744073709551615
459953,459961,1644175021718560874,1644175021746617309,1,18446742974197923839
459953,459961,1644175021746652669,1644175021774706894,0,18446744073709551615
459953,459961,1644175021774742052,1644175021802800413,0,18446744073709551615
459953,459961,1644175021802835315,1644175021830892379,0,18446744073709551615
459953,459961,1644175021830927475,1644175021859103659,0,18446744073709551615
459953,459961,1644175021859139257,1644175021887174593,0,18446744073709551615
459953,459961,1644175021887210366,1644175021915322244,0,18446744073709551615
459953,459961,1644175021915356731,1644175021943478890,0,18446744073709551615
459953,459961,1644175021943514683,1644175021971647034,0,18446744073709551615
459953,459961,1644175021971682904,1644175021999792293,0,18446744073709551615
459953,459961,1644175021999828623,1644175022027949864,0,18446744073709551615
459953,459961,1644175022027988530,1644175022056074287,0,18446744073709551615
459953,459961,1644175022056108602,1644175022084198286,1,18446742974197923839
459953,459961,1644175022084356729,1644175022112481476,1,18446742974197923839
459953,459961,1644175022112521651,1644175022140588553,0,18446744073709551615
459953,459961,1644175022140626395,1644175022168691845,1,18446742974197923839
459953,459961,1644175022168728863,1644175022197118647,0,18446744073709551615
459953,459961,1644175022197155007,1644175022225293156,0,18446744073709551615
459953,459961,1644175022225329542,1644175022253364269,0,18446744073709551615
459953,459961,1644175022253398426,1644175022281461634,0,18446744073709551615
459953,459961,1644175022281496905,1644175022309574717,0,18446744073709551615
459953,459961,1644175022309609630,1644175022337815676,0,18446744073709551615
459953,459961,1644175022337851405,1644175022366042928,0,18446744073709551615
459953,459961,1644175022366078646,1644175022394134433,1,18446742974197923839
459953,459961,1644175022394286637,1644175022422393418,0,18446744073709551615
459953,459961,1644175022422433797,1644175022450555314,0,18446744073709551615
459953,459961,1644175022450596782,1644175022478677217,1,18446742974197923839
459953,459961,1644175022478715647,1644175022506778369,0,18446744073709551615
459953,459961,1644175022506814233,1644175022534877070,1,18446742974197923839
459953,459961,1644175022535026921,1644175022563132754,0,18446744073709551615
459953,459961,1644175022563171886,1644175022591296794,0,18446744073709551615
459953,459961,1644175022591334354,1644175022619405716,0,18446744073709551615
459953,459961,1644175022619442691,1644175022647508395,0,18446744073709551615
459953,459961,1644175022647542989,1644175022675645688,0,18446744073709551615
459953,459961,1644175022675681573,1644175022703719030,0,18446744073709551615
459953,459961,1644175022703755306,1644175022731839881,0,18446744073709551615
459953,459961,1644175022731875399,1644175022759954836,1,18446742974197923839
459953,459961,1644175022759990777,1644175022788097917,0,18446744073709551615
459953,459961,1644175022788134042,1644175022816260379,1,18446742974197923839
459953,459961,1644175022816412504,1644175022844509591,0,18446744073709551615
459953,459961,1644175022844548839,1644175022872682367,0,18446744073709551615
459953,459961,1644175022872719525,1644175022900785796,1,18446742974197923839
459953,459961,1644175022900822839,1644175022928874104,0,18446744073709551615
459953,459961,1644175022928910742,1644175022957009954,0,18446744073709551615
459953,459961,1644175022957048104,1644175022985113603,0,18446744073709551615
459953,459961,1644175022985149599,1644175023013232789,0,18446744073709551615
459953,459961,1644175023013268787,1644175023041351091,0,18446744073709551615
459953,459961,1644175023041387290,1644175023069557556,0,18446744073709551615
459953,459961,1644175023069592096,1644175023097652382,0,18446744073709551615
459953,459961,1644175023097689645,1644175023125797045,0,18446744073709551615
459953,459961,1644175023125833710,1644175023153962814,0,18446744073709551615
459953,459961,1644175023153997383,1644175023182133842,0,18446744073709551615
459953,459961,1644175023182169404,1644175023210219057,0,18446744073709551615
459953,459961,1644175023210252688,1644175023238317884,0,18446744073709551615
459953,459961,1644175023238353510,1644175023266411124,0,18446744073709551615
459953,459961,1644175023266445020,1644175023294532717,0,18446744073709551615
459953,459961,1644175023294568215,1644175023322715134,0,18446744073709551615
459953,459961,1644175023322751603,1644175023350810964,0,18446744073709551615
459953,459961,1644175023350845313,1644175023378901963,0,18446744073709551615
459953,459961,1644175023378937182,1644175023407021595,0,18446744073709551615
459953,459961,1644175023407056126,1644175023435117359,0,18446744073709551615
459953,459961,1644175023435152773,1644175023463209646,0,18446744073709551615
459953,459961,1644175023463243880,1644175023491296156,1,18446742974197923839
459953,459961,1644175023491451033,1644175023519576096,1,18446742974197923839
459953,459961,1644175023519616310,1644175023547738863,1,18446742974197923839
459953,459961,1644175023547775618,1644175023575915857,1,18446742974197923839
459953,459961,1644175023575953517,1644175023604012778,1,18446742974197923839
459953,459961,1644175023604162917,1644175023632241140,0,18446744073709551615
459953,459961,1644175023632281593,1644175023660390158,0,18446744073709551615
459953,459961,1644175023660426463,1644175023688520215,0,18446744073709551615
459953,459961,1644175023688556335,1644175023716616368,0,18446744073709551615
459953,459961,1644175023716650804,1644175023744701415,0,18446744073709551615
459953,459961,1644175023744737406,1644175023772801598,0,18446744073709551615
459953,459961,1644175023772836776,1644175023800894704,0,18446744073709551615
459953,459961,1644175023800928765,1644175023829019295,0,18446744073709551615
459953,459961,1644175023829056127,1644175023857152530,0,18446744073709551615
459953,459961,1644175023857187944,1644175023885254359,1,18446742974197923839
459953,459961,1644175023885290981,1644175023913343451,1,18446742974197923839
459953,459961,1644175023913497742,1644175023941598665,1,18446742974197923839
459953,459961,1644175023941640737,1644175023969675543,1,18446742974197923839
459953,459961,1644175023969712614,1644175023997825383,0,18446744073709551615
459953,459961,1644175023997862203,1644175024025948173,0,18446744073709551615
459953,459961,1644175024025983931,1644175024054291810,0,18446744073709551615
459953,459961,1644175024054330507,1644175024082432408,0,18446744073709551615
459953,459961,1644175024082468769,1644175024110548730,0,18446744073709551615
459953,459961,1644175024110583159,1644175024138649257,0,18446744073709551615
459953,459961,1644175024138685015,1644175024166748265,0,18446744073709551615
